delay,md5_hash_1,md5_hash_2,ttc1,ttc2,jfi
0,1f9643fcd1d8df87f6a313d72d02db39,1f9643fcd1d8df87f6a313d72d02db39,20.810043573379517,20.062182426452637,0.999665312122101
20,1f9643fcd1d8df87f6a313d72d02db39,1f9643fcd1d8df87f6a313d72d02db39,7.719442129135132,10.185664892196655,0.9813813342657725
